"Cond_A_rep1 " "Cond_A_rep2 " "Cond_A_rep3 " "Cond_A_rep4 " "Cond_B_rep1 " "Cond_B_rep2 " "Cond_B_rep3 " "Cond_B_rep4 " "Cond_C_rep1 " "Cond_C_rep2 " "Cond_C_rep3 " "Cond_C_rep4 " "Cond_D_rep1 " "Cond_D_rep3 " "Cond_D_rep4 "
"TRINITY_GG_10189_c0_g1" 0 7 0 22 52 2 1 0 0 0 8 0 0 0 0
"TRINITY_GG_1018_c0_g1" 0 0 0 3 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10190_c0_g1" 13 1 0 26 51 4 10 1 0 1 6 0 0 0 0
"TRINITY_GG_10191_c0_g1" 14 31 1 11 33 1 3 4 13 46 5 0 35 4 19
"TRINITY_GG_10192_c0_g1" 0 0 0 3 4 0 1 0 0 0 0 2 0 0 0
"TRINITY_GG_10193_c0_g1" 1 2 0 7 10 0 0 2 2 13 0 0 0 0 0
"TRINITY_GG_10194_c0_g1" 4 83 0 26 50 6 4 11 25 268 1 0 102 2 52
"TRINITY_GG_10195_c0_g1" 0 6 0 28 79 0 6 0 1 0 2 0 0 0 0
"TRINITY_GG_10196_c0_g1" 0 0 0 7 5 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10197_c0_g1" 28 375 11 503 891 48 45 157 189 465 11 22 104 8 66
"TRINITY_GG_10198_c0_g1" 2 9 9 19 39 4 1 0 5 4 1 2 0 0 0
"TRINITY_GG_10199_c0_g1" 0 1 0 2 1 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_1019_c0_g1" 0 4 0 5 3 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_101_c0_g1" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_101_c1_g1" 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10200_c0_g1" 0 3 0 2 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10201_c0_g1" 0 3 0 17 18 0 4 5 0 16 0 2 0 0 6
"TRINITY_GG_10202_c0_g1" 0 0 0 1 5 0 0 0 2 0 0 0 0 0 0
"TRINITY_GG_10203_c0_g1" 0 3 0 1 11 0 0 0 0 0 0 0 0 2 0
"TRINITY_GG_10204_c0_g1" 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10205_c0_g1" 0 1 0 2 6 0 0 3 0 0 0 0 7 0 0
"TRINITY_GG_10205_c1_g1" 0 0 0 5 5 0 0 2 1 2 0 0 0 0 0
"TRINITY_GG_10206_c0_g1" 162 64 41 76 204 94 162 12 12 23 147 67 23 11 5
"TRINITY_GG_10207_c0_g1" 11 40 9 44 84 7 6 6 15 146 3 0 70 3 28
"TRINITY_GG_10208_c0_g1" 0 1 3 3 14 1 2 1 0 0 0 0 0 0 0
"TRINITY_GG_10209_c0_g1" 0 9 0 11 7 0 0 0 1 45 0 0 0 0 32
"TRINITY_GG_1020_c0_g1" 20 72 8 198 374 14 17 20 6 30 3 10 0 3 0
"TRINITY_GG_10210_c0_g1" 0 0 0 0 1 0 3 0 0 0 0 0 0 0 0
"TRINITY_GG_10211_c0_g1" 1 17 0 42 50 0 0 3 3 33 0 1 12 0 7
"TRINITY_GG_10212_c0_g1" 10 21 1 42 89 1 10 2 1 0 17 1 0 0 0
"TRINITY_GG_10213_c0_g1" 0 0 2 3 0 0 0 0 0 5 0 0 0 1 0
"TRINITY_GG_10214_c0_g1" 0 3 0 2 3 2 1 0 3 0 0 0 0 0 0
